split,image_path,status,width,height
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_215640_jpg.rf.3JeHOLYaqlIKQnNNg9k0.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_215719_jpg.rf.asBMu91K8A3gAYAbrPrx.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_215758_jpg.rf.D7H9LtoIG5yLUjr8LnY0.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_215915_jpg.rf.XO9n1zwxJ2Adv6DpnmPD.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220014_jpg.rf.CDWGCOUCqImDMaucctea.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220053_jpg.rf.UKfV1OHvFd9r1Qfjh2d2.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220250_jpg.rf.LPqJDcETSfuJFWLnGx6p.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220329_jpg.rf.lEONwCwkIwdh0NFkMXo8.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220408_jpg.rf.m3oHLYW29d5Ceuowlvqy.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220446_jpg.rf.hR9ynRz8TbrxkuAbd6Pp.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220605_jpg.rf.WV7WaCj3yN7awV50kcGH.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220644_jpg.rf.OaDHmLUHchirFCbkwQTf.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220723_jpg.rf.aqlfFTbdZQ4Xj0MnITQD.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220841_jpg.rf.ML6zetWuJy7ZlKGtTAZY.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220920_jpg.rf.YUffYXVoDA0tctDFG7YE.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_220959_jpg.rf.xOQr9hzpsfvMG6C0IHdF.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221038_jpg.rf.4vP3hK0ty0t9MNdFYJFK.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221117_jpg.rf.92NUGpE85fXcJKnO5Val.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221156_jpg.rf.on3QJY1YthVRtd60BeBB.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221235_jpg.rf.AyKeLxXdbn0QRkc77gat.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221314_jpg.rf.qGKcTZ1SeuayFmjt6KZk.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221353_jpg.rf.qJgEgZBwSfOJ7deS75kS.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221432_jpg.rf.XBCA4KH0uWXLFRXKjWob.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221511_jpg.rf.mW05uTSS7B7J7TFg31Sf.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221550_jpg.rf.w5gBCxnvfAjoQbgnkmoN.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221707_jpg.rf.9WYstgJmF1WZpb73GmNb.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221746_jpg.rf.AeRuEQNpE0HRh4IFMUWN.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221825_jpg.rf.o3zgEYqbI7GvJbp6VNa4.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221904_jpg.rf.ibBueJnJOuLDhUHwcc9X.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_221943_jpg.rf.UrZ3hcRRyxeDc62z0edK.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222022_jpg.rf.pYUih5j3VQOdN8ToyJOc.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222101_jpg.rf.5wmNcPnCPuW7exOheENh.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222139_jpg.rf.hJByFW3KePR4fcH9115q.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222257_jpg.rf.00QNyak8OCQX6Bj1NQvA.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222336_jpg.rf.PDP3q0mYAguveBCJRKTe.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222415_jpg.rf.VqUIpTmWY8xy78BAB9AH.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222454_jpg.rf.3MQ7CNoecZkX67jH2fuO.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222533_jpg.rf.X55OR3LsyL7Ke61zelph.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222612_jpg.rf.Qx5zcQq1JwsdNn2tYvbu.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222651_jpg.rf.q7zEzGjOLn0FCMSkX1Pv.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222730_jpg.rf.t2cH9jgeFeljbaL9hDLV.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222809_jpg.rf.Y6Eop2UcFnE8gc5x7gDU.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222848_jpg.rf.mTBypAT0oZAU1QEqZGk8.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_222926_jpg.rf.Nkqp23yXQndThO2hKosw.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223005_jpg.rf.OHv3eup76x1IkrLWCzwL.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223044_jpg.rf.5pfBcgxPIcNUtffMd8aA.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223123_jpg.rf.9u22uozqAj3X4BXrtlLs.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223202_jpg.rf.DtYdWmWj9aHkzxD25NGr.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223240_jpg.rf.d5CAKjSQR932s6C26KdA.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223319_jpg.rf.bJdQZx56PTaAx8giBhMD.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223358_jpg.rf.tzitRvkEESJuRXXSUtlO.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223437_jpg.rf.sb1jBMG8Mp0SYJWGgnNj.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223516_jpg.rf.ZqjsU4jY30PC9fpK6X5M.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223555_jpg.rf.UMClRhKDrao9ThoKBYVl.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223634_jpg.rf.GYhTP4uApYRO4UZ0n9Tm.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223713_jpg.rf.src9sfxxTzUHGPcWikFx.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223751_jpg.rf.fASWwAQsFYx6MuXtsq4N.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223830_jpg.rf.4znb5rcylB8hzo1RgmNa.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223909_jpg.rf.4Mh4g1an8VJotfQabSxD.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_223948_jpg.rf.X7OEvJsNxr3Zv4CTw9kE.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224026_jpg.rf.ViJI8upvifyk2m2XrYGV.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224105_jpg.rf.aEjWYN3tOWnGxBfM1O0w.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224144_jpg.rf.GngL3cmHj2cPtnMZ6801.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224223_jpg.rf.NTW60kyvxFDZqjN177Cd.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224301_jpg.rf.MYxE0nYI0FyzC4JoIthm.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224340_jpg.rf.Uez3y82NX7oRBYlbC1JN.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224419_jpg.rf.L7QPqPNnqaazfXBu3SaD.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224458_jpg.rf.vOVbo9vIwu4Adu3kiPUs.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224537_jpg.rf.TiMp1D6lXOEklcnGgdy8.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224615_jpg.rf.VALADxopjMU7HBq7hg0l.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224654_jpg.rf.dxEMj9fbXXiTW389k6DN.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224732_jpg.rf.e7xRKetNmCY2YiMoq2SE.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224811_jpg.rf.8gbJ9iOwLTJndD8khGVq.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224850_jpg.rf.fNQWNlPoDyFgFKc5dZDz.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_224928_jpg.rf.yivYSWtj5FFZBIYuz5wS.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225007_jpg.rf.S1c9T4CNPsBmvGHqHdvk.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225046_jpg.rf.3LJ9n2PNBV8qQ5KUJCA2.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225125_jpg.rf.Bu5XYPVXnukYnBuZ0dPO.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225204_jpg.rf.VDfi26wLVle1p70MHcky.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225242_jpg.rf.g2LVYP1BFCvyknNOXlya.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225321_jpg.rf.huZoN7xQuqgcnfwvltx4.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225400_jpg.rf.SywHBx00EEY99jO6CbHs.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225439_jpg.rf.wcIffO2WWSnTXt96dYxg.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225519_jpg.rf.bQOYtXIE2GMGey1CWpUW.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225558_jpg.rf.7WulWYQFEYQ04DoJsqKK.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225636_jpg.rf.uamAYLJuZJmIQSwHh9Oq.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225716_jpg.rf.rbgqyGgyWcM2VwPuw1ku.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225755_jpg.rf.KXG9oh6jYymfksS1I65G.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225834_jpg.rf.5odLYGeAaxgL9GCrjYs7.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225912_jpg.rf.WnN5UzSLZL5UhsfrE71f.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_225951_jpg.rf.8DRSwqgb3aIaFDb2a4mC.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230030_jpg.rf.mTRnkJKYkxt1WCUp5EQ5.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230109_jpg.rf.vxYyMWJcxFeb4Nd4MiNQ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230305_jpg.rf.6I8s5iBegS7HPK6EK6HY.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230344_jpg.rf.E0dK2uN5suh9tYX1hxUW.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230442_jpg.rf.1HCfxePakLi0EPetPtHX.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230521_jpg.rf.0swFf6ocOyBKqE6GgVyz.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230600_jpg.rf.BRrEPwDBk5Q9Rhhtu4rL.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230638_jpg.rf.U4t49E3df5RMypbKEK29.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_230717_jpg.rf.ij7truiPIQOskBQbHhkY.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231012_jpg.rf.1IQb4yIsylFxN6ZJxZ7p.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231051_jpg.rf.qXMzgJqEcBiDifhjsZaZ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231622_jpg.rf.1ELIwuXmz9CmBBZKS0Vb.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231701_jpg.rf.d7crDYM9s6hYAmv0ZSHZ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231740_jpg.rf.qiZvmLThOXIwJSBLu20a.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231819_jpg.rf.9cTDgcjSjX6EruAq7GVG.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231858_jpg.rf.sjIfo1YbgBzI4NLCJVMK.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_231937_jpg.rf.Uj4yWFsw6Rb2bsng8VVQ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232251_jpg.rf.pb1DEI5Wlat72MVGWLy4.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232330_jpg.rf.f2DetojcrwVhww4wwO7L.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232409_jpg.rf.QTMFxxfkargQoFZ6uu4l.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232447_jpg.rf.eJzGzwVEKBEVBD22mor1.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232527_jpg.rf.1LjfZdSjRABgtNT0HVm5.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232606_jpg.rf.DNhiAIxmU9DZwWsM6QxN.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232645_jpg.rf.X6OszQpiRTBb9GErYbAR.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232822_jpg.rf.Rq3ENxJFqViF34191mSy.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232901_jpg.rf.ZBj31LuUPFrE5cAkS2Ry.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_232940_jpg.rf.vr1IqK4x8bKVhTYjYyQJ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233019_jpg.rf.lxZrk3cbjQaQPLjeUUva.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233059_jpg.rf.7Mhm6tV0XmNopmW2vlrH.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233236_jpg.rf.P4gcwNPF8EqIEKH8RTRt.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233315_jpg.rf.uarJeC4d0smsfA1BPHpb.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233354_jpg.rf.JKFAUUdfb2YEeErTcaHB.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233433_jpg.rf.m8udqScTvH9xsgSewOQr.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233531_jpg.rf.0F2lXvvJmWighANkJBkV.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233610_jpg.rf.wzTykhWwrBh3wixVOzY3.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233649_jpg.rf.MOyTxz9jaYLzWY1NJQFM.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_233728_jpg.rf.22sAXrIorOlWJkmvLEKY.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234022_jpg.rf.Tt96M8kKFgdp1P9kjqRq.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234238_jpg.rf.IjMGEX3VXIE08o9qGtx3.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234317_jpg.rf.vUg3EDoUHMBLZ2SGjjQ3.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234356_jpg.rf.l7qoiFxlbvKpwgBMnbfZ.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234435_jpg.rf.JPnYx82OZfqNaPU9NREx.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234513_jpg.rf.cVkQ9Ny3RGoPblX4dlfI.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234535_jpg.rf.y7zKcIzJWdBpuRTU9WHm.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234614_jpg.rf.ZkTXoZzQR4CPvIlZNzOC.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234731_jpg.rf.zm4qsUAYLNhFLot2tS0G.jpg,ok,640,480
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\images\BubatBrt_20260512_234810_jpg.rf.PTdAeJ4cGe4nlA6RoEDP.jpg,ok,640,480
